sequel	to	commonNoun	NounPPFrame	http://dbpedia.org/ontology/previousWork	http://lemon-model.net/lemon#subjOfProp	http://lemon-model.net/lemon#objOfProp	1	SparqlPattern_EN_Noun_PP_appos	Angels , the sequel to the 2004 album Devils , was released in Europe in March 2007 .
look	like	verb	IntransitivePPFrame	http://dbpedia.org/ontology/previousWork	http://lemon-model.net/lemon#objOfProp	http://lemon-model.net/lemon#subjOfProp	1	SPARQLPattern_EN_Intransitive_PP	The video for the lead single off the album `` Devils Look Like Angels '' was released on August 9 , 2012 .
rock band	from	commonNoun	NounPPFrame	http://dbpedia.org/ontology/previousWork	http://lemon-model.net/lemon#subjOfProp	http://lemon-model.net/lemon#objOfProp	1	SparqlPattern_EN_Noun_PP_copulative	The Two-Minute Miracles are a Canadian indie rock band from London , Ontario , fronted by songwriter and singer-guitarist Andy Magoffin .
release		verb	TransitivePPFrame	http://dbpedia.org/ontology/previousWork	http://lemon-model.net/lemon#objOfProp	http://lemon-model.net/lemon#subjOfProp	1	SPARQLPattern_EN_Transitive_Verb	In 2005 , the Kottonmouth Kings released the album Joint Venture which featured 2 new Kingspade tracks .
album	from	commonNoun	NounPPFrame	http://dbpedia.org/ontology/previousWork	http://lemon-model.net/lemon#subjOfProp	http://lemon-model.net/lemon#objOfProp	1	SparqlPattern_EN_Noun_PP_copulative	`` Album II '' , as its title indicates , is the second album from Loudon Wainwright III .
have little	with	verb	IntransitivePPFrame	http://dbpedia.org/ontology/previousWork	http://lemon-model.net/lemon#subjOfProp	http://lemon-model.net/lemon#objOfProp	1	SPARQLPattern_EN_Intransitive_PP	`` Dance with Me '' had little in common with the `` T.S.O.L. ''
album	by	commonNoun	NounPPFrame	http://dbpedia.org/ontology/previousWork	http://lemon-model.net/lemon#subjOfProp	http://lemon-model.net/lemon#objOfProp	1	SparqlPattern_EN_Noun_PP_copulative	`` Sheet Music '' is the second album by Stockport rock band 10cc .
album	by	commonNoun	NounPPFrame	http://dbpedia.org/ontology/previousWork	http://lemon-model.net/lemon#subjOfProp	http://lemon-model.net/lemon#objOfProp	1	SparqlPattern_EN_Noun_PP_copulative	`` Product Placement '' is an album by DJ Shadow and Cut Chemist .
single	of	adjective	AdjectivePredicativeFrame	http://dbpedia.org/ontology/previousWork	http://lemon-model.net/lemon#objOfProp	http://lemon-model.net/lemon#subjOfProp	1	SparqlPattern_EN_Predicative_Participle_copulative	Motto -LRB- Tanpopo song -RRB- . is the second single of the subgroup Tanpopo .
released	like	adjective	AdjectivePredicativeFrame	http://dbpedia.org/ontology/previousWork	http://lemon-model.net/lemon#subjOfProp	http://lemon-model.net/lemon#objOfProp	1	SparqlPattern_EN_Predicative_Participle_passive	In the U.S. like `` Trick Me '' , `` Millionaire '' was not released and therefore did not chart on the U.S.
home	of	commonNoun	NounPPFrame	http://dbpedia.org/ontology/previousWork	http://lemon-model.net/lemon#objOfProp	http://lemon-model.net/lemon#subjOfProp	1	SparqlPattern_EN_Noun_PP_appos	A living link between Dakota , home city of the Milestone heroes , and Metropolis , home of Superman .
studio album	by	commonNoun	NounPPFrame	http://dbpedia.org/ontology/previousWork	http://lemon-model.net/lemon#subjOfProp	http://lemon-model.net/lemon#objOfProp	1	SparqlPattern_EN_Noun_PP_copulative	`` Repeat Offender '' is the second studio album by singer/songwriter Richard Marx .
studio album	by	commonNoun	NounPPFrame	http://dbpedia.org/ontology/previousWork	http://lemon-model.net/lemon#objOfProp	http://lemon-model.net/lemon#subjOfProp	1	SparqlPattern_EN_Noun_PP_copulative	`` Despedazado por Mil Partes '' is a 1996 studio album by La Renga .
release	by	commonNoun	NounPPFrame	http://dbpedia.org/ontology/previousWork	http://lemon-model.net/lemon#subjOfProp	http://lemon-model.net/lemon#objOfProp	1	SparqlPattern_EN_Noun_PP_copulative	`` Night on Earth '' is the third and latest release by the black metal band Dawn of Relic .
political	than	adjective	AdjectivePredicativeFrame	http://dbpedia.org/ontology/previousWork	http://lemon-model.net/lemon#subjOfProp	http://lemon-model.net/lemon#objOfProp	1	SparqlPattern_EN_Predicative_Participle_copulative	`` Field Work '' is notably less political than `` North '' .
precede		verb	TransitivePPFrame	http://dbpedia.org/ontology/previousWork	http://lemon-model.net/lemon#subjOfProp	http://lemon-model.net/lemon#objOfProp	1	SparqlPattern_EN_Transitive_passive	`` Eclipse '' is preceded by `` New Moon '' and followed by `` Breaking Dawn '' .
second album	by	commonNoun	NounPPFrame	http://dbpedia.org/ontology/previousWork	http://lemon-model.net/lemon#subjOfProp	http://lemon-model.net/lemon#objOfProp	1	SparqlPattern_EN_Noun_PP_appos	2000 Watts . `` 2000 Watts '' is the second album by singer Tyrese .
teleport they	onto	verb	IntransitivePPFrame	http://dbpedia.org/ontology/previousWork	http://lemon-model.net/lemon#objOfProp	http://lemon-model.net/lemon#subjOfProp	1	SPARQLPattern_EN_Intransitive_PP	When Selene dispatches her Inner Circle to retrieve the mystical knife necessary to complete her ritual , Blink teleports them onto Utopia .
album	by	commonNoun	NounPPFrame	http://dbpedia.org/ontology/previousWork	http://lemon-model.net/lemon#subjOfProp	http://lemon-model.net/lemon#objOfProp	1	SparqlPattern_EN_Noun_PP_copulative	`` Recipe for Disaster '' is the second full-length album by the American hard rock band Brand New Sin .
released	after	adjective	AdjectivePredicativeFrame	http://dbpedia.org/ontology/previousWork	http://lemon-model.net/lemon#subjOfProp	http://lemon-model.net/lemon#objOfProp	1	SparqlPattern_EN_Predicative_Participle_passive	`` Feast '' was originally released in May 1983 , two years after the `` Wild Things '' EP .
sequel novel	to	commonNoun	NounPPFrame	http://dbpedia.org/ontology/previousWork	http://lemon-model.net/lemon#subjOfProp	http://lemon-model.net/lemon#objOfProp	1	SparqlPattern_EN_Noun_PP_copulative	`` Death Sentence '' is the 1975 sequel novel to `` Death Wish '' by Brian Garfield .
1st all-big	in	commonNoun	NounPPFrame	http://dbpedia.org/ontology/previousWork	http://lemon-model.net/lemon#subjOfProp	http://lemon-model.net/lemon#objOfProp	1	SparqlPattern_EN_Noun_PP_appos	He was named 1st team All-Big 5 in 1958 , 1959 and 1960 .
team all-big	in	commonNoun	NounPPFrame	http://dbpedia.org/ontology/previousWork	http://lemon-model.net/lemon#subjOfProp	http://lemon-model.net/lemon#objOfProp	1	SparqlPattern_EN_Noun_PP_appos	He was named 1st team All-Big 5 in 1958 , 1959 and 1960 .
aue participation	in	commonNoun	NounPPFrame	http://dbpedia.org/ontology/previousWork	http://lemon-model.net/lemon#subjOfProp	http://lemon-model.net/lemon#objOfProp	1	SparqlPattern_EN_Noun_PP_appos	Those successes led to `` Aues participation in the European Champion Clubs ' Cup in 1958 , 1959 and 1961 .
debut album	by	commonNoun	NounPPFrame	http://dbpedia.org/ontology/previousWork	http://lemon-model.net/lemon#objOfProp	http://lemon-model.net/lemon#subjOfProp	1	SparqlPattern_EN_Noun_PP_copulative	Voltage AC is the debut album by Reggaeton artist Voltio .
compilation album	by	commonNoun	NounPPFrame	http://dbpedia.org/ontology/previousWork	http://lemon-model.net/lemon#objOfProp	http://lemon-model.net/lemon#subjOfProp	1	SparqlPattern_EN_Noun_PP_copulative	`` Del mio meglio '' is a compilation album by Italian singer Mina released in 1971 .
single	by	adjective	AdjectivePredicativeFrame	http://dbpedia.org/ontology/previousWork	http://lemon-model.net/lemon#subjOfProp	http://lemon-model.net/lemon#objOfProp	1	SparqlPattern_EN_Predicative_Participle_copulative	`` Tishbite '' is a single by three-piece Scottish band Cocteau Twins .
album	of	commonNoun	NounPPFrame	http://dbpedia.org/ontology/previousWork	http://lemon-model.net/lemon#subjOfProp	http://lemon-model.net/lemon#objOfProp	1	SparqlPattern_EN_Noun_PP_copulative	Sin Control is the follow-up album of Contra la Corriente by Noriega released on 2006 .
album	of	commonNoun	NounPPFrame	http://dbpedia.org/ontology/previousWork	http://lemon-model.net/lemon#objOfProp	http://lemon-model.net/lemon#subjOfProp	1	SparqlPattern_EN_Noun_PP_copulative	`` Bufalo Bill '' is an album of Italian singer-songwriter Francesco De Gregori .
studio album	from	commonNoun	NounPPFrame	http://dbpedia.org/ontology/previousWork	http://lemon-model.net/lemon#subjOfProp	http://lemon-model.net/lemon#objOfProp	1	SparqlPattern_EN_Noun_PP_copulative	`` Aku Cintakan Mu '' is the sixth studio album from Malaysian pop singer Ziana Zain released on August 20 , 2001 .
album	from	commonNoun	NounPPFrame	http://dbpedia.org/ontology/previousWork	http://lemon-model.net/lemon#objOfProp	http://lemon-model.net/lemon#subjOfProp	1	SparqlPattern_EN_Noun_PP_copulative	`` Romance 1600 '' is the second album from singer-drummer-percussionist Sheila E. .
play		verb	TransitivePPFrame	http://dbpedia.org/ontology/previousWork	http://lemon-model.net/lemon#subjOfProp	http://lemon-model.net/lemon#subjOfProp	1	SPARQLPattern_EN_Transitive_Verb	One player , `` Black '' plays the black markers , and the other , `` Red '' , plays the red .
island	of	commonNoun	NounPPFrame	http://dbpedia.org/ontology/previousWork	http://lemon-model.net/lemon#objOfProp	http://lemon-model.net/lemon#subjOfProp	1	SparqlPattern_EN_Noun_PP_copulative	Wilczek Land is the second largest island of the Franz Josef Archipelago .
rebranded	as	adjective	AdjectivePredicativeFrame	http://dbpedia.org/ontology/previousWork	http://lemon-model.net/lemon#subjOfProp	http://lemon-model.net/lemon#objOfProp	1	SparqlPattern_EN_Predicative_Participle_passive	MTV Gold was also rebranded as MTV Classic .
joined	under	adjective	AdjectivePredicativeFrame	http://dbpedia.org/ontology/previousWork	http://lemon-model.net/lemon#subjOfProp	http://lemon-model.net/lemon#subjOfProp	1	SparqlPattern_EN_Predicative_Participle_passive	In early August 2007 , the Classic Gold and Capital Gold networks were joined under the new name Gold .
make appearance	in	verb	IntransitivePPFrame	http://dbpedia.org/ontology/previousWork	http://lemon-model.net/lemon#objOfProp	http://lemon-model.net/lemon#subjOfProp	1	SPARQLPattern_EN_Intransitive_PP	Several of the major characters in Mosse 's novel `` Labyrinth '' make cameo appearances in Sepulchre .
west champion	in	commonNoun	NounPPFrame	http://dbpedia.org/ontology/previousWork	http://lemon-model.net/lemon#subjOfProp	http://lemon-model.net/lemon#objOfProp	1	SparqlPattern_EN_Noun_PP_appos	He became West German indoor champion in 1984 , 1985 and 1987 .
indoor champion	in	commonNoun	NounPPFrame	http://dbpedia.org/ontology/previousWork	http://lemon-model.net/lemon#subjOfProp	http://lemon-model.net/lemon#objOfProp	1	SparqlPattern_EN_Noun_PP_appos	He became West German indoor champion in 1984 , 1985 and 1987 .
czechoslovakian champion	in	commonNoun	NounPPFrame	http://dbpedia.org/ontology/previousWork	http://lemon-model.net/lemon#subjOfProp	http://lemon-model.net/lemon#objOfProp	1	SparqlPattern_EN_Noun_PP_appos	She became Czechoslovakian champion in 1984 , 1985 , 1986 and 1987 .
charged	in	adjective	AdjectivePredicativeFrame	http://dbpedia.org/ontology/previousWork	http://lemon-model.net/lemon#subjOfProp	http://lemon-model.net/lemon#objOfProp	1	SparqlPattern_EN_Predicative_Participle_passive	In 1984 -- 1985 , Russell Sanborn was charged with first degree murder .
converted	in	adjective	AdjectivePredicativeFrame	http://dbpedia.org/ontology/previousWork	http://lemon-model.net/lemon#subjOfProp	http://lemon-model.net/lemon#objOfProp	1	SparqlPattern_EN_Predicative_Participle_passive	In 1984 -- 1985 , `` Commandant Rivière '' was converted to a sonar-trials ship .
indoor champion	in	commonNoun	NounPPFrame	http://dbpedia.org/ontology/previousWork	http://lemon-model.net/lemon#subjOfProp	http://lemon-model.net/lemon#objOfProp	1	SparqlPattern_EN_Noun_PP_appos	He also became indoor champion in 1984 , 1985 , 1988 and 1989 .
norwegian champion	in	commonNoun	NounPPFrame	http://dbpedia.org/ontology/previousWork	http://lemon-model.net/lemon#subjOfProp	http://lemon-model.net/lemon#objOfProp	1	SparqlPattern_EN_Noun_PP_appos	He was Norwegian champion in moguls in 1984 , 1985 , 1987 , 1988 , 1989 , 1990 , 1991 and 1994 .
restructured	in	adjective	AdjectivePredicativeFrame	http://dbpedia.org/ontology/previousWork	http://lemon-model.net/lemon#subjOfProp	http://lemon-model.net/lemon#objOfProp	1	SparqlPattern_EN_Predicative_Participle_passive	In 1984 -- 1985 , all infantry divisions were restructured to a common design .
win championship	in	verb	IntransitivePPFrame	http://dbpedia.org/ontology/previousWork	http://lemon-model.net/lemon#subjOfProp	http://lemon-model.net/lemon#objOfProp	1	SPARQLPattern_EN_Intransitive_PP	In 1984 , 1985 and 1987 Monika Tsõganova won the Estonian Junior Chess Championships .
record	in	commonNoun	NounPPFrame	http://dbpedia.org/ontology/previousWork	http://lemon-model.net/lemon#objOfProp	http://lemon-model.net/lemon#subjOfProp	1	SparqlPattern_EN_Noun_PP_possessive	Somewhere in Europe '' , recorded in 1984 with production credited to Mugumbo , was released by New Rose in 1985 .
top chain	in	commonNoun	NounPPFrame	http://dbpedia.org/ontology/previousWork	http://lemon-model.net/lemon#subjOfProp	http://lemon-model.net/lemon#objOfProp	1	SparqlPattern_EN_Noun_PP_appos	`` Restaurants & Institutions '' magazine named it the top steakhouse chain in America in 1984 , 1985 , and 1987 .
steakhouse chain	in	commonNoun	NounPPFrame	http://dbpedia.org/ontology/previousWork	http://lemon-model.net/lemon#subjOfProp	http://lemon-model.net/lemon#objOfProp	1	SparqlPattern_EN_Noun_PP_appos	`` Restaurants & Institutions '' magazine named it the top steakhouse chain in America in 1984 , 1985 , and 1987 .
make cover	on	verb	IntransitivePPFrame	http://dbpedia.org/ontology/previousWork	http://lemon-model.net/lemon#objOfProp	http://lemon-model.net/lemon#subjOfProp	1	SPARQLPattern_EN_Intransitive_PP	In 2002 , Mark Schultz made a cover of the song on his `` Song Cinema '' CD .
studio album	by	commonNoun	NounPPFrame	http://dbpedia.org/ontology/previousWork	http://lemon-model.net/lemon#subjOfProp	http://lemon-model.net/lemon#objOfProp	1	SparqlPattern_EN_Noun_PP_copulative	Fountains of Light is the second studio album by American progressive rock band Starcastle .
debut album	by	commonNoun	NounPPFrame	http://dbpedia.org/ontology/previousWork	http://lemon-model.net/lemon#objOfProp	http://lemon-model.net/lemon#subjOfProp	1	SparqlPattern_EN_Noun_PP_copulative	Sweat is the debut album by Belgian-Turkish R&B singer Hadise which was released in November 2005 .
record		verb	TransitivePPFrame	http://dbpedia.org/ontology/previousWork	http://lemon-model.net/lemon#subjOfProp	http://lemon-model.net/lemon#objOfProp	1	SPARQLPattern_EN_Transitive_Verb	After signing to 2 Brain records , Hadise recorded her debut single `` Sweat '' , which was released in November 2004 .
ep	by	commonNoun	NounPPFrame	http://dbpedia.org/ontology/previousWork	http://lemon-model.net/lemon#objOfProp	http://lemon-model.net/lemon#subjOfProp	1	SparqlPattern_EN_Noun_PP_copulative	`` Sun Giant '' is an EP by Fleet Foxes , a Seattle , Washington-based band .
album	by	commonNoun	NounPPFrame	http://dbpedia.org/ontology/previousWork	http://lemon-model.net/lemon#subjOfProp	http://lemon-model.net/lemon#objOfProp	1	SparqlPattern_EN_Noun_PP_copulative	`` Shall Noise Upon '' is the 2008 album by Apollo Sunshine .
studio album	by	commonNoun	NounPPFrame	http://dbpedia.org/ontology/previousWork	http://lemon-model.net/lemon#objOfProp	http://lemon-model.net/lemon#subjOfProp	1	SparqlPattern_EN_Noun_PP_copulative	`` Capo Nord '' is the third studio album by Italian singer-songwriter Alice , released in 1980 on EMI Music .
studio album	by	commonNoun	NounPPFrame	http://dbpedia.org/ontology/previousWork	http://lemon-model.net/lemon#subjOfProp	http://lemon-model.net/lemon#objOfProp	1	SparqlPattern_EN_Noun_PP_copulative	`` Park Hotel '' is the eighth studio album by Italian singer-songwriter Alice , released in late 1986 on EMI Music .
formed	in	adjective	AdjectivePredicativeFrame	http://dbpedia.org/ontology/previousWork	http://lemon-model.net/lemon#subjOfProp	http://lemon-model.net/lemon#objOfProp	1	SparqlPattern_EN_Predicative_Participle_passive	Audax Australia was formed in 1981 .
enacted	in	adjective	AdjectivePredicativeFrame	http://dbpedia.org/ontology/previousWork	http://lemon-model.net/lemon#subjOfProp	http://lemon-model.net/lemon#objOfProp	1	SparqlPattern_EN_Predicative_Participle_copulative	Australia enacted fully domestic shipping legislation in 1981 .
